id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata,best_rank,debut_rank,first_week,oclc,oclc_eholdings,oclc_holdings,oclc_isbn,oclc_owi,title,total_weeks,year
7188,Richard Adams,"Adams, Richard",n78079510,71386171,Q313289,1,4,4/14/74,730688,323,9149,,583122,WATERSHIP DOWN,33,1974
7189,James Lee Burke,"Burke, James Lee, 1936-",n85019637,110621918,Q982095,9,9,8/3/14,862789224,198,3147,,1415563636,WAYFARING STRANGER,2,2014
719,William J. Caunitz,"Caunitz, William J.",n83126078,79344114,Q8006640,12,13,3/19/89,18780041,85,1496,,18859870,BLACK SAND,4,1989
7190,Elizabeth Berg,"Berg, Elizabeth",n92064003,85419722,Q13563137,16,16,4/23/06,60321756,167,2834,,793279803,WE ARE ALL WELCOME HERE,1,2006
7191,James Hilton,"Hilton, James, 1900-1954",n81004128,36944583,Q43227,2,2,3/22/37,365057,106,668,,3855326407,WE ARE NOT ALONE,9,1937
7192,Matthew Thomas,"Thomas, Matthew, 1975-",n2013069920,305445005,Q55646450,6,6,9/7/14,862348423,138,2441,,1414785121,WE ARE NOT OURSELVES,3,2014
7193,Garrison Keillor,"Keillor, Garrison",n81079537,79812213,Q183031,5,12,4/9/89,18740437,110,2785,,19026869,WE ARE STILL MARRIED,13,1989
7194,Wally Lamb,"Lamb, Wally",n91128342,47628675,Q2543147,4,4,11/10/13,857597531,253,2631,,1404183355,WE ARE WATER,4,2013
7195,Willard Motley,"Motley, Willard, 1909-1965",n86034291,54167278,Q2576637,9,15,12/9/51,308269,32,452,,475072,WE FISHED ALL NIGHT,10,1951
7196,Helen Howe,"Howe, Helen, 1905-1975",no2013134051,56603129,Q55720761,5,12,7/21/46,1127708,1,291,,431360701,WE HAPPY FEW,15,1946
7197,Shirley Jackson,"Jackson, Shirley, 1916-1965",n79125801,91864979,Q239910,9,15,11/4/62,285311,238,3758,,583962,WE HAVE ALWAYS LIVED IN THE CASTLE,11,1962
7198,Emilie Loring,"Loring, Emilie Baker",n79045182,79465039,Q5371777,8,8,2/26/34,2528398,0,328,,2365806,WE RIDE THE GALE,2,1934
7199,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,1,5/9/99,40748754,127,4341,,418036,WE'LL MEET AGAIN,13,1999
72,Ken Follett,"Follett, Ken, 1949-",n78037365,64005683,Q210669,1,1,10/1/17,967056952,283,3792,,3932862841,A COLUMN OF FIRE,15,2017
720,Thomas Harris,"Harris, Thomas, 1940-",n81053578,110527100,Q313377,6,9,2/23/75,1123602,152,2111,,472781,BLACK SUNDAY,14,1975
7200,Jenny Offill,"Offill, Jenny, 1968-",n99002654,79457224,Q15522372,10,10,3/1/20,1110677463,152,1953,,9427732043,WEATHER,1,2020
7201,J. A. Jance,"Jance, Judith A.",n84204198,85471804,Q6104507,15,15,1/28/07,78063012,0,1731,,796549760,WEB OF EVIL,1,2007
7202,Maurice Samuel,"Samuel, Maurice, 1895-1972",n50019330,1145857763123020490,Q6793459,9,15,3/23/47,175141,11,271,,1307584,WEB OF LUCIFER,9,1947
7203,Sophie Kinsella,"Kinsella, Sophie, 1969-",n00032737,19665045,Q235014,6,6,5/12/13,826016017,403,3153,,1184793799,WEDDING NIGHT,2,2013
7204,Harry Kemelman,"Kemelman, Harry",n78088952,64007494,Q1347301,9,10,10/24/76,2048222,169,1697,,2719627,WEDNESDAY THE RABBI GOT WET,2,1976
7205,Mary Higgins Clark,"Clark, Mary Higgins (1927-....)",n80007955,100252785,Q231736,3,13,7/5/87,15366425,162,3952,,1152786009,"WEEP NO MORE, MY LADY",17,1987
7206,Joseph Fink and Jeffrey Cranor,,,,,4,4,11/8/15,,,,,,WELCOME TO NIGHT VALE,2,2015
7207,Fannie Flagg,"FLAGG, FANNIE",n80153039,79412195,Q433207,4,15,10/11/98,39898397,140,3684,,836391,"WELCOME TO THE WORLD, BABY GIRL!",11,1998
7208,Gladys Hasty Carroll,"Carroll, Gladys Hasty, 1904-1999",n78093493,45567202,Q5566419,10,14,10/9/49,943044,1,454,,148094106,WEST OF THE HILL,7,1949
7209,Margaret Ayer Barnes,"Barnes, Margaret Ayer, 1886-1967",n90680004,15914941,Q768296,2,3,12/21/31,299657,10,280,,1510278,WESTWARD PASSAGE,5,1931
721,Randy Wayne White,"White, Randy Wayne",n88246803,102907844,Q7292502,10,10,4/6/08,166360005,139,1712,,119354954,BLACK WIDOW,2,2008
7210,Elizabeth George,"George, Elizabeth, 1949-",n87935803,114891447,Q236727,7,7,11/5/06,65644708,284,3387,,49393473,WHAT CAME BEFORE HE SHOT HER,2,2006
7211,Angela Thirkell,"THIRKELL, Angela Margaret",n50014949,624145857922023020435,Q4762571,16,16,11/7/54,1983177,2,434,,401664947,WHAT DID IT MEAN?,2,1954
7212,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,7,7,5/6/12,740627938,76,3187,,1036369001,WHAT DOESN'T KILL YOU,2,2012
7213,Elin Hilderbrand,"Hilderbrand, Elin,",n00024510,23055148,Q5361082,3,3,10/27/19,1129146007,78,2471,,5489395530,WHAT HAPPENS IN PARADISE,1,2019
7214,Susan Elizabeth Phillips,"Phillips, Susan Elizabeth",no94031145,32019691,Q272767,5,5,2/15/09,232977674,225,2481,,139222229,WHAT I DID FOR LOVE,3,2009
7215,Dave Eggers,"Eggers, Dave",n96104532,56593673,Q589497,16,16,1/21/07,75428313,191,2800,,197524088,WHAT IS THE WHAT,1,2007
7216,Budd Schulberg,"Schulberg, Budd",n79045099,2481031,Q562874,4,5,7/14/41,287618,92,2208,,4916653549,WHAT MAKES SAMMY RUN?,4,1941
7217,Stephanie Laurens,"Laurens, Stephanie",no94039980,85413161,Q7608321,14,14,4/2/06,62133829,176,1880,,46547924,WHAT PRICE LOVE?,1,2006
7218,Laura Lippman,"Lippman, Laura, 1959-",n00036081,85629402,Q446483,10,11,4/1/07,76064789,311,2972,,61979785,WHAT THE DEAD KNOW,3,2007
7219,Dean Koontz,"Koontz, Dean R. (Dean Ray), 1945-",n79081582,110880758,Q272076,1,1,1/16/11,548412868,462,3698,,572494645,WHAT THE NIGHT KNOWS,8,2011
722,Clive Cussler and Dirk Cussler,,,,,4,4,12/19/04,,,,,,BLACK WIND,8,2004
7220,Bebe Moore Campbell,"Campbell, Bebe Moore, 1950-2006",n85289344,85651926,Q4878309,13,13,8/26/01,46684087,29,1412,,62597722,WHAT YOU OWE ME,1,2001
7221,Robertson Davies,"DAVIES, ROBERTSON",n50035476,110344377,Q545375,10,15,12/8/85,12549454,82,2345,,25708225,WHAT'S BRED IN THE BONE,10,1985
7222,Maria Shriver,"Shriver, Maria",n87836514,5989165,Q230654,5,7,4/11/99,40311533,9,1854,,11280613,WHAT'S HEAVEN?,7,1999
7223,Arthur Hailey,"Hailey, Arthur",n50019699,71392045,Q249544,1,7,10/3/71,165024,180,2213,,453408,WHEELS,33,1971
7224,Lauren Weisberger,"Weisberger, Lauren, 1977-",n2003033115,64246512,Q176049,7,8,6/24/18,1006790629,146,2288,,4702151294,WHEN LIFE GIVES YOU LULULEMONS,11,2018
7225,Philip Roth,"Roth, Philip",n79125808,100235370,Q187019,8,8,7/30/67,182686,99,2328,,462055,WHEN SHE WAS GOOD,4,1967
7226,Otis Carney,"Carney, Otis",n80046244,8681067,Q55685748,14,15,11/17/57,292064,23,379,,1476984,WHEN THE BOUGH BREAKS,3,1957
7227,Hal Borland,"Borland, Hal, 1900-1978",n79129584,14880660,Q183294,10,10,7/7/63,335443,207,2803,,470034,WHEN THE LEGENDS DIE,2,1963
7228,Marjorie Kinnan Rawlings,"Rawlings, Marjorie Kinnan",n50054037,73859015,Q465237,6,6,5/13/40,1306879,4,751,,556266,WHEN THE WHIPPOORWILL,2,1940
7229,James Patterson,"Patterson, James",n78086409,22272314,Q311671,2,6,11/15/98,38519044,413,4504,,134135,WHEN THE WIND BLOWS,14,1998
723,J. B. Priestley,"Priestley, J. B. (John Boynton), 1894-1984",n79116394,71396497,Q443528,4,4,2/22/43,1196326,13,736,,40993157,BLACK-OUT IN GRETLEY,5,1943
7230,Karen Kingsbury,"Kingsbury, Karen,",no95050469,69207468,Q4567381,10,10,11/4/18,1032287964,113,2630,,5027121248,WHEN WE WERE YOUNG,1,2018
7231,Ethel Boileau,"Boileau, Ethel",,93941411,,6,6,11/5/34,6505266,2,69,,22691476,WHEN YELLOW LEAVES,1,1934
7232,Lisa Gardner,"Gardner, Lisa,",n97115649,46905313,Q1028373,3,3,2/16/20,1101493143,202,3365,,9124188504,WHEN YOU SEE ME,3,2020
7233,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,15,16,10/21/07,173149690,0,2142,,12440551612,WHERE ANGELS GO,2,2007
7234,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,1,4/27/08,166373538,125,5100,,112897962,WHERE ARE YOU NOW?,6,2008
7235,Alistair MacLean,"MacLean, Alistair, 1922-1987",n80069017,109175102,Q333713,8,10,12/17/67,716678,154,2250,,19805134,WHERE EAGLES DARE,8,1967
7236,Jimmy Buffett,"Buffett, Jimmy",n86078643,10037092,Q726071,1,13,8/30/92,25833688,60,1551,,836907153,WHERE IS JOE MERCHANT?,19,1992
7237,Harold Robbins,"Robbins, Harold, 1916-1997",n79109317,100259954,Q531563,4,7,11/4/62,424801,121,475,,1516221,WHERE LOVE HAS GONE,13,1962
7238,Glendon Swarthout,"Swarthout, Glendon, 1918-1992",n79043279,19684736,Q4411247,12,12,2/28/60,1456474,2,193,,2307234,WHERE THE BOYS ARE,2,1960
7239,Delia Owens,"Owens, Delia",n84021407,110347652,Q62112277,1,9,9/23/18,1016305674,320,5741,,4681253673,WHERE THE CRAWDADS SING,114,2018
724,Joanne Fluke,"Fluke, Joanne, 1943-",n92032289,31188823,Q6206118,7,7,3/16/14,848163159,348,2741,,1359604426,BLACKBERRY PIE MURDER,1,2014
7240,Stephanie Laurens,"Laurens, Stephanie",no94039980,85413161,Q7608321,11,11,2/24/08,155756837,181,1921,,104798224,WHERE THE HEART LEADS,2,2008
7241,Sandra Brown,"Brown, Sandra",n88012222,114156159,Q258096,6,6,4/25/93,26856880,121,2953,,2746308740,WHERE THERE'S SMOKE,4,1993
7242,Emily Giffin,"Giffin, Emily",n2004035170,85603931,Q5372180,2,2,8/12/12,759914192,135,3175,,1067744534,WHERE WE BELONG,7,2012
7243,Barbara Taylor Bradford,"Bradford, Barbara Taylor, 1933-",n79018886,111572561,Q437224,10,15,4/2/00,42968111,119,3178,,1079820,WHERE YOU BELONG,3,2000
7244,Maria Semple,"Semple, Maria",n2008025036,1938307,Q6761576,9,9,9/9/12,756585911,358,4308,,1082284839,"WHERE'D YOU GO, BERNADETTE",1,2012
7245,Maria Semple,"Semple, Maria",n2008025036,1938307,Q6761576,16,16,9/16/12,756585911,358,4308,,1082284839,"WHERE'D YOU GO, BERNADETTE?",1,2012
7246,Sue Miller,"Miller, Sue, 1943-",n85197689,110431581,Q3502960,11,16,2/14/99,39539051,124,3928,,44703,WHILE I WAS GONE,6,1999
7247,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,8,5/14/89,19457760,164,4234,,3944505207,WHILE MY PRETTY ONE SLEEPS,21,1989
7248,Barbara Delinsky,"Delinsky, Barbara",n93036452,84065060,Q2909151,14,14,3/8/09,232129549,267,3464,,138962280,WHILE MY SISTER SLEEPS,1,2009
7249,Dick Francis,"Francis, Dick",n79135492,24601518,Q314929,13,14,5/25/80,5726422,90,2346,,402286,WHIP HAND,5,1980
725,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,11,14,10/19/03,51726908,163,3653,,797267,BLACKLIST,3,2003
7250,Catherine Coulter,"Coulter, Catherine",n81100799,84052393,Q2941863,5,5,7/4/10,456171760,374,3975,,341239849,WHIPLASH,3,2010
7251,James Clavell,"Clavell, James",n80150023,100253144,Q316802,1,4,11/9/86,13581643,129,2847,,2260945164,WHIRLWIND,22,1986
7252,Rita Mae Brown and Sneaky Pie Brown,,,,,14,14,4/18/04,,,,,,WHISKER OF EVIL,1,2004
7253,Nora Roberts,"Roberts, Nora",n84034440,66448023,Q231356,1,1,5/5/13,818953699,270,3478,,1183013672,WHISKEY BEACH,6,2013
7254,Chandler Baker,"Baker, Chandler",n2014050083,310613103,,12,12,7/21/19,1050277947,133,2337,,5405932287,WHISPER NETWORK,2,2019
7255,Belva Plain,"Plain, Belva",n77009972,7976572,Q639041,11,14,5/9/93,26854884,95,2980,,344423,WHISPERS,4,1993
7256,Karen Robards,"Robards, Karen",n88645482,84513700,Q6369994,14,14,1/26/03,50631195,55,2675,,742522,WHISPERS AT MIDNIGHT,2,2003
7257,James Jones,"Jones, James, 1921-1977",n80025861,14771646,Q462629,5,5,4/2/78,3223758,197,2199,,5843734,WHISTLE,11,1978
7258,Maritta Wolf,,,,,3,6,5/26/41,,,,,,WHISTLE STOP,9,1941
7259,Lloyd C. Douglas,"Douglas, Lloyd C. (Lloyd Cassel), 1877-1951",n85335454,76521596,Q1318617,3,5,10/12/36,490114,57,936,,1580285,WHITE BANNERS,15,1936
726,Kristen Britain,"Britain, Kristen",no98118312,17556705,Q6437754,12,12,2/20/11,693779330,263,1023,,3375042874,BLACKVEIL,1,2011
7260,Clive Cussler with Paul Kemprecos,,,,,3,3,7/6/03,,,,,,WHITE DEATH,6,2003
7261,Douglas Preston and Lincoln Child,,,,,4,4,12/1/13,,,,,,WHITE FIRE,3,2013
7262,Stephen R. Donaldson,"Donaldson, Stephen R.",n79099400,46779207,Q457185,2,2,4/10/83,8930083,114,1776,,614270,WHITE GOLD WIELDER,23,1983
7263,Sandra Brown,"Brown, Sandra, 1948-",n88012222,114156159,Q258096,2,2,9/5/04,55502681,76,4049,,373706,WHITE HOT,4,2004
7264,Susie Yang,"Yang, Susie",n2020003250,124161816310027721600,,13,13,11/22/20,1137748323,144,1722,,10395129237,WHITE IVY,1,2020
7265,Francis Brett Young,"Young, Francis Brett, 1884-1954",n50013622,102459860,Q1235328,4,6,9/30/35,4661474,1,241,,1520827,WHITE LADIES,3,1935
7266,Jayne Ann Krentz,"Krentz, Jayne Ann",n85135118,66032852,Q438345,4,4,2/11/07,68786829,198,3801,,52121733,WHITE LIES,3,2007
7267,Jim Butcher,"Butcher, Jim, 1971-",n2006050784,32309016,Q1367995,5,5,4/22/07,71800498,255,2473,,848773408,WHITE NIGHT,4,2007
7268,Eric V. Lustbader,,,,,12,13,2/4/90,,,,,,WHITE NINJA,4,1990
7269,Janet Fitch,"Fitch, Janet, 1955-",n94039786,85700936,Q3161920,2,3,5/23/99,40460011,220,4547,,48592447,WHITE OLEANDER,18,1999
727,Anne Rice,"Rice, Anne, 1941-2021",n79068491,111989334,Q184785,4,4,11/17/02,53002114,255,2677,,683423,BLACKWOOD FARM,5,2002
7270,Zadie Smith,"Smith, Zadie",n99057428,14951645,Q140052,14,14,6/25/00,42290640,381,4621,,196561635,WHITE TEETH,3,2000
7271,Louise A. Stinetorf,"Stinetorf, Louise A.",n50015955,5594149068373065730009,Q87114941,6,12,8/13/50,9801480,1,662,,9349914558,WHITE WITCH DOCTOR,9,1950
7272,Kim Harrison,"Harrison, Kim, 1966-",no2012055691,67626664,Q454937,3,3,3/15/09,232977898,232,1592,,139222448,"WHITE WITCH, BLACK CURSE",4,2009
7273,Mazo de la Roche,"De la Roche, Mazo, 1879-1961",n50040407,120724970,Q2742392,3,3,10/5/36,364201,103,1325,,3372279019,WHITEOAK HARVEST,5,1936
7274,Ken Follett,"Follett, Ken, 1949-",n78037365,64005683,Q210669,9,9,12/12/04,55131238,296,4202,,264109,WHITEOUT,6,2004
7275,Maeve Binchy,"Binchy, Maeve, 1940-2012",n82128447,113069974,Q152690,2,2,3/25/07,74942419,190,4725,,49495659,WHITETHORN WOODS,8,2007
7276,Terry McMillan,"McMillan, Terry",n86098656,84546714,Q535856,14,14,10/6/13,830367619,180,2272,,1349620435,WHO ASKED YOU?,1,2013
7277,Jennifer Weiner,"Weiner, Jennifer",n00030227,24815905,Q328338,7,7,8/30/15,911004776,230,2877,,2496941119,WHO DO YOU LOVE,3,2015
7278,Thomas Chastain,"Chastain, Thomas",n80109881,31994447,Q5697468,1,12,9/4/83,10046152,30,736,,2218769036,WHO KILLED THE ROBINS FAMILY?,36,1983
7279,William F. Buckley Jr,"Buckley, William Frank (1925-2008)",n79065205,73943799,Q378098,6,6,3/23/80,5939277,83,1544,,131147248,WHO'S ON FIRST,13,1980
728,Douglas Preston,"Preston, Douglas J.",n86079367,57543887,Q742632,4,4,1/27/08,154806789,52,2861,,104698556,BLASPHEMY,4,2008
7280,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,3,3,10/3/10,595739006,114,3133,,466274275,WICKED APPETITE,3,2010
7281,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,1,1,7/8/12,785005509,388,3203,,9907287140,WICKED BUSINESS,5,2012
7282,Janet Evanovich and Phoef Sutton,,,,,7,7,7/12/15,,,,,,WICKED CHARMS,2,2015
7283,John Sandford,"Sandford, John, 1944 February 23-",n88201495,112432108,Q1701679,1,1,5/31/09,276819223,288,3965,,159584489,WICKED PREY,5,2009
7284,Amanda Quick,"Quick, Amanda",n91026387,106085381,Q438345,11,11,4/23/00,43083194,169,2896,,49913,WICKED WIDOW,3,2000
7285,John P. Marquand,"Marquand, John P. (John Phillips), 1893-1960",n79061320,7473159,Q1190579,1,2,3/27/39,13165087,58,1537,,507429,WICKFORD POINT,16,1939
7286,Robert B. Parker,"Parker, Robert B., 1932-2010",n79063642,101763416,Q550819,5,5,4/7/02,48170659,227,3620,,374393196,WIDOW'S WALK,5,2002
7287,Kathleen Norris,"Norris, Kathleen Thompson, 1880-1966",n50006075,39393394,Q6376862,3,3,7/3/33,4166153,5,80,,4205475,WIFE FOR SALE,1,1933
7288,Judy Blume,"Blume, Judy",n80007880,111750191,Q441214,10,14,11/12/78,3843199,91,1554,,3015696,WIFEY,8,1978
7289,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,8,8,4/14/19,1078954679,26,1817,,12239238062,WILD CARD,2,2019
729,Richard Bachman,"Bachman, Richard",n84087593,14790462,Q3495759,2,2,7/1/07,122897311,62,3183,,4927977791,BLAZE,5,2007
7290,Nelson DeMille,"DeMille, Nelson",n78003040,107015556,Q794213,2,2,11/26/06,70291934,298,4251,,52364027,WILD FIRE,10,2006
7291,Rex Warner,"Warner, Rex, 1905-1986",n80034926,100912192,Q505887,8,8,2/7/38,476085,12,472,,20804370,WILD GOOSE CHASE,1,1938
7292,Dick Francis,"Francis, Dick,",n79135492,24601518,Q314929,8,12,10/9/94,30739112,151,3207,,1971702,WILD HORSES,6,1994
7293,Louis Bromfield,"Bromfield, Louis, 1896-1956",n80040365,14766865,Q500042,5,5,12/1/41,279981,5,866,,1425016,WILD IS THE RIVER,7,1941
7294,Phillip Margolin,"Margolin, Phillip",n80142317,79106434,Q2880806,14,14,9/17/00,43561975,173,2544,,871416,WILD JUSTICE,1,2000
7295,Jude Deveraux,"Deveraux, Jude",n83225061,120685207,Q435326,6,6,5/11/03,52082980,85,3415,,742357,WILD ORCHIDS,2,2003
7296,William Faulkner,"Faulkner, William (1897-1962)",n79003304,39376770,Q38392,6,6,2/6/39,963174,54,3325,,912277,WILD PALMS,1,1939
7297,John Leggett,"Leggett, John, 1917-2015",n79026974,51918485,Q18925196,13,15,1/31/60,313691,10,178,,1378427,WILDER STONE,3,1960
7298,Jim Morrison,"Morrison, Jim, 1943-1971",n79140943,56614064,Q44301,13,13,1/22/89,20055842,9,959,,2829667221,WILDERNESS,1,1989
7299,Robert Penn Warren,"WARREN, R. P",n78091524,61553765,Q312720,16,16,1/7/62,171143,30,2333,,52424206,WILDERNESS,1,1962
73,Jan Karon,"Karon, Jan, 1937-",n93107824,32784235,Q6149232,1,1,4/29/01,44045558,156,4449,,796149606,A COMMON LIFE,10,2001
730,John Grisham,"Grisham, John",n88231236,7449742,Q106465,1,1,9/28/03,52644759,501,5989,,687280,BLEACHERS,18,2003
7300,Josephine W. Johnson,,,,,16,16,3/3/46,,,,,,WILDWOOD,1,1946
7301,Ian Doescher,"Doescher, Ian",no2013075807,305039727,Q16216524,10,12,7/21/13,825046996,256,1367,,1846160298,WILLIAM SHAKESPEARE'S STAR WARS,6,2013
7302,Ian Doescher,"Doescher, Ian",no2013075807,305039727,Q16216524,12,12,4/6/14,855581157,146,955,,2912606684,WILLIAM SHAKESPEARE'S THE EMPIRE STRIKETH BACK,2,2014
7303,Ian Doescher,"Doescher, Ian",no2013075807,305039727,Q16216524,12,12,7/20/14,879400390,1,760,,2035983211,WILLIAM SHAKESPEARE'S THE JEDI DOTH RETURN,1,2014
7304,John Gardner,"Gardner, John, 1926-2007",n78041311,110081076,Q1383799,11,11,8/20/89,19628840,54,1286,,111290275,"WIN, LOSE OR DIE",4,1989
7305,Robert Wilder,"Wilder, Robert, 1901-1974",n89608535,79300819,Q7351056,9,9,3/8/64,3136797,30,900,,104667056,WIND FROM THE CAROLINAS,4,1964
7306,Haruki Murakami,"Murakami, Haruki, 1949-",n81152393,108238901,Q134798,8,8,8/23/15,908554340,135,1403,,2517507689,WIND/PINBALL,1,2015
7307,William Kent Krueger,"Krueger, William Kent",no98101328,61167418,Q534738,12,12,9/7/14,878224564,34,1822,,3376460290,WINDIGO ISLAND,1,2014
7308,Sidney Sheldon,"Sheldon, Sidney",n80032212,100259983,Q105118,1,1,2/8/87,14273555,142,3357,,1909133152,WINDMILLS OF THE GODS,30,1987
7309,Sidney Sheldon.,"Sheldon, Sidney",n80032212,100259983,Q105118,8,8,8/30/87,14273555,142,3357,,1909133152,WINDMILLS OF THE GODS,2,1987
731,Thomas Pynchon,"Pynchon, Thomas 1937-",n79099184,88986700,Q35155,6,6,10/6/13,837179750,213,2346,,1404758594,BLEEDING EDGE,2,2013
7310,James Ramsey Ullman,"Ullman, James Ramsey, 1907-1971",n50046822,27589331,Q6141832,9,13,6/15/52,296831,14,568,,1496423,WINDOM'S WAY,8,1952
7311,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,6,6,8/4/19,1057865304,142,3236,,5558813950,WINDOW ON THE BAY,3,2019
7312,Harold Lenoir Davis,"Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,7,15,1/27/52,220965,2,798,,500333,WINDS OF MORNING,10,1952
7313,Mary Ellen Chase,"Chase, Mary Ellen, 1887-1973",n50038212,69187174,Q1337504,1,4,11/24/41,280594,20,1209,,1426831,WINDSWEPT,20,1941
7314,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,3,4,12/4/94,57004189,182,3579,,3901743145,WINGS,11,1994
7315,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,4,4,11/17/13,821066943,343,3577,,1217607025,WINNERS,2,2013
7316,A.A. Milnei,"Milnei, A. A",n80067053,9850718,Q207036,7,16,2/19/61,945381176,0,2,,5619925011,WINNIE ILLE PU,20,1961
7317,Len Deighton,"Deighton, Len, 1929-",n79075579,273905397,Q505274,8,16,1/3/88,16470341,44,1836,,17750132,WINTER,11,1988
7318,Kristin Hannah,"Hannah, Kristin",n93042772,85341375,Q533400,4,4,2/21/10,428027173,192,4102,,315429584,WINTER GARDEN,5,2010
7319,Craig Thomas,"Thomas, Craig, 1942-2011",n77000431,107573551,Q979098,12,16,5/3/87,15055356,39,1436,,8241782,WINTER HAWK,4,1987
732,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,15,15,1/20/08,167764306,129,3222,,60942066,BLEEDING KANSAS,2,2008
7320,Robert Nathan,"Nathan, Robert, 1894-1985",n79060563,32007405,Q592511,5,5,1/24/38,2796275,2,618,,58163521,WINTER IN APRIL,3,1938
7321,Elin Hilderbrand,"Hilderbrand, Elin,",n00024510,23055148,Q5361082,5,5,10/28/18,1041887619,0,2569,,5266900611,WINTER IN PARADISE,4,2018
7322,Richard Condon,"Condon, Richard",n80044645,63975603,Q344955,7,8,7/7/74,810974,145,1050,,456420,WINTER KILLS,8,1974
7323,Ken Follett,"Follett, Ken",n78037365,64005683,Q210669,1,1,10/7/12,757471420,288,3977,,4535552904,WINTER OF THE WORLD,14,2012
7324,John Sandford,"Sandford, John",n88201495,112432108,Q1701679,8,8,4/18/93,27171952,255,3101,,336426,WINTER PREY,3,1993
7325,Elin Hilderbrand,"Hilderbrand, Elin",n00024510,23055148,Q5361082,13,13,10/22/17,973136197,157,2378,,4073753893,WINTER SOLSTICE,1,2017
7326,Rosamunde Pilcher,"Pilcher, Rosamunde",n50009862,36923153,Q254240,1,1,8/20/00,44039870,127,4213,,44108,WINTER SOLSTICE,11,2000
7327,Elin Hilderbrand,"Hilderbrand, Elin,",n00024510,23055148,Q5361082,10,10,10/23/16,870199444,210,2810,,1784233385,WINTER STORMS,2,2016
7328,Elin Hilderbrand,"Hilderbrand, Elin,",n00024510,23055148,Q5361082,11,11,11/2/14,870199444,210,2810,,1784233385,WINTER STREET,2,2014
7329,Nevada Barr,"Barr, Nevada",n82232286,17923584,Q447404,10,10,4/20/08,191734434,178,3205,,119719037,WINTER STUDY,3,2008
733,Norah Lofts,"Lofts, Norah, 1904-1983",n78096078,100975388,Q1792237,2,8,4/11/54,4007969,41,1237,,60031191,BLESS THIS HOUSE,25,1954
7330,Robert Jordan,"Jordan, Robert, 1948-2007",n95103132,79096089,Q166351,1,1,11/26/00,45066106,76,3117,,114069679,WINTER'S HEART,8,2000
7331,Mark Helprin,"Helprin, Mark",n80076177,110405371,Q1400307,6,8,9/25/83,9350440,417,3508,,4118014,WINTER'S TALE,19,1983
7332,Jonathan Winters,"Winters, Jonathan",n87872870,100917153,Q4538,4,12,12/27/87,16276677,33,992,,370022346,WINTERS' TALES,14,1987
7333,Julie Garwood,"Garwood, Julie",n85061934,84050401,Q290686,7,7,7/23/17,973199769,213,2797,,2301005230,WIRED,1,2017
7334,Margaret Ayer Barnes,"Barnes, Margaret Ayer, 1886-1967",n90680004,15914941,Q768296,5,5,12/12/38,864947,3,248,,1832682,WISDOM'S GATE,1,1938
7335,David Baldacci,"Baldacci, David",n95052956,102339955,Q495420,5,8,11/12/00,44174241,383,4600,,46317,WISH YOU WELL,6,2000
7336,Terry Brooks,"Brooks, Terry",n81119593,73911214,Q318845,11,11,8/4/13,829445799,182,1349,,1208633585,WITCH WRAITH,1,2013
7337,Margaret Campbell Barnes,"Barnes, Margaret Campbell, 1891-1962",no96033684,27507275,Q61093478,16,16,10/7/51,9386981,10,503,,235503,WITH ALL MY HEART,1,1951
7338,Paul Hyde Bonner,"Bonner, Paul Hyde",nr90004989,74299619,,10,14,5/27/56,1276830,2,155,,2205798,WITH BOTH EYES OPEN,2,1956
7339,Elizabeth George,"George, Elizabeth, 1949-",n87935803,114891447,Q236727,6,6,4/3/05,58043960,238,3242,,870206,WITH NO ONE AS WITNESS,6,2005
734,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,3,3,5/26/19,1073036026,141,3137,,5508709735,BLESSING IN DISGUISE,4,2019
7340,Amanda Quick,"Quick, Amanda",n91026387,106085381,Q438345,10,10,4/19/98,37625573,196,2715,,561702,WITH THIS RING,3,1998
7341,Margaret Ayer Barnes,"Barnes, Margaret Ayer, 1886-1967",n90680004,15914941,Q768296,2,3,11/27/33,299659,2,386,,1510286,WITHIN THIS PRESENT,10,1933
7342,Jack Higgins,"Higgins, Jack, 1929-",n79059853,39378467,Q433708,8,8,9/11/05,60550845,179,3204,,36209,WITHOUT MERCY,4,2005
7343,Lisa Jackson,"Jackson, Lisa",no91028092,50377559,Q476660,11,11,4/18/10,449856299,336,2968,,365125299,WITHOUT MERCY,1,2010
