id	author	author_authorized_heading	author_lccn	author_viaf	author_wikidata	best_rank	debut_rank	first_week	oclc	oclc_eholdings	oclc_holdings	oclc_isbn	oclc_owi	title	total_weeks	year
4593	Alec Waugh					8	8	1934-08-20						THE BALLIOIS	1	1934
4594	Robert Ludlum	Ludlum, Robert, 1927-2001	n79147847	109373898	Q224113	9	10	2006-11-05	68373459.0	88	3208	9780312316730	53132575	THE BANCROFT STRATEGY	2	2006
4595	Brandon Sanderson	Sanderson, Brandon	n2004036176	50418535	Q457608	6	6	2016-02-14	898910973.0	112	1516	9780765378576	4021166970	THE BANDS OF MOURNING	2	2016
4596	E. Phillips Oppenheim	Oppenheim, E. Phillips (Edward Phillips), 1866-1946	n50003335	76677734	Q163069	7	7	1935-09-23	1591670.0	42	136		2157113	THE BATTLE OF BASINGHALL STREET	1	1935
4597	Rumer Godden	Godden, Rumer, 1907-1998	n79063768	110463979	Q434735	5	9	1963-10-20	259352.0	55	1729		57067826	THE BATTLE OF THE VILLA FIORITA	14	1963
4598	Stephen King	King, Stephen, 1947-	n79063767	97113511	Q39829	1	1	2015-11-22	911135109.0	188	3630	9781501111679	2853730818	THE BAZAAR OF BAD DREAMS	11	2015
4599	James Patterson and Peter de Jonge	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2002-06-30	49916804.0	0	1488	1586212877	701580	THE BEACH HOUSE	14	2002
46	Karen Kingsbury	Kingsbury, Karen,	no95050469	69207468	Q4567381	6	6	2016-11-13	949922834.0	155	2640	9781451687569	3020051235	A BAXTER FAMILY CHRISTMAS	3	2016
460	Sergeanne Golon	Golon, Sergeanne		47144814325281341802		7	15	1958-10-12	994310.0	0	145		5454352240	ANGELIQUE	12	1958
4600	Jane Green	Green, Jane, 1968-	n00035927	44467898	Q6152306	9	11	2008-07-06	178210870.0	183	3165	9780670018857	131350689	THE BEACH HOUSE	6	2008
4601	Stephen Longstreet	Longstreet, Stephen, 1907-2002	n79032868	110365195	Q7609816	16	16	1952-07-13	1597502.0	10	122		105113840	THE BEACH HOUSE	1	1952
4602	William McFee	McFee, William, 1881-1966	n82053296	297962196	Q8015404	3	7	1935-09-02	1329666.0	1	240		423181458	THE BEACHCOMBER	3	1935
4603	Tom Clancy	Clancy, Tom, 1947-2013	n84030721	108842694	Q105167	1	1	2000-09-10	44502350.0	300	4193	039914563X	509373214	THE BEAR AND THE DRAGON	21	2000
4604	J. R. Ward	Ward, J. R., 1969-	n2006016118	158791569	Q468550	2	2	2016-04-24	933218950.0	215	1479	9780451475169	2578379911	THE BEAST	1	2016
4605	J.P. Donleavy	Donleavy, J. P. (James Patrick), 1926-2017	n79018667	109465048	Q1346976	9	9	1969-01-19	175743.0	87	1144		1309267	THE BEASTLY BEATITUDES OF BALTHAZAR B.	1	1969
4606	Louise Penny	Penny, Louise	n2006006905	79555703	Q460414	2	2	2012-09-16	797969842.0	184	3374	9780312655464	1090720407	THE BEAUTIFUL MYSTERY	2	2012
4607	Mabel Seeley	Seeley, Mabel, 1903-1991	n88084515	79295053	Q6721514	16	16	1950-03-05	1467346.0	1	243		114144527	THE BECKONING DOOR	1	1950
4608	Mark Rascovich	Rascovich, Mark	n88621775	39885277		8	9	1963-05-19	3183874.0	22	788		5097826	THE BEDFORD INCIDENT	13	1963
4609	Louise Erdrich	Erdrich, Louise	n83129937	110425107	Q442679	8	15	1986-09-28	13333716.0	24	3847	0805000585	588081	THE BEET QUEEN	15	1986
461	Danielle Trussoni	Trussoni, Danielle	n2005076267	33871350	Q457177	6	7	2010-03-28	430052015.0	375	2269	9780670021475	314112311	ANGELOLOGY	4	2010
4610	Anne Tyler	Tyler, Anne	n79100453	39384885	Q235615	8	8	2012-04-22	745979743.0	428	3514	9780307957276	1070252638	THE BEGINNER'S GOODBYE	2	2012
4611	Anne Tyler	Tyler, Anne	n79100453	39384885	Q235615	16	16	2012-05-06	745979743.0	428	3514	9780307957276	1070252638	THE BEGINNER’S GOODBYE	1	2012
4612	Sylvia Plath	Plath, Sylvia	n79032880	14775269	Q133054	4	10	1971-05-09	137269.0	268	10945	0060133562	102704	THE BELL JAR	24	1971
4613	Thomas Mann	Mann, Thomas, 1875-1955	n78095625	54151065	Q37030	1	4	1940-09-02	302542.0	91	4072		4714372367	THE BELOVED RETURNS	7	1940
4614	Hall Hunter	Hunter, Hall, 1894-1967	no2002029388	73518369		16	16	1952-06-22	4277371.0	11	112		12150583	THE BENGAL TIGER	1	1952
4615	edited by John Updike and Katrina Kenison					15	16	1999-04-25						THE BEST AMERICAN SHORT STORIES OF THE CENTURY	3	1999
4616	Sidney Sheldon	Sheldon, Sidney,	n80032212	100259983	Q105118	2	2	1997-09-21	36556116.0	142	3507	0688149111	546117	THE BEST LAID PLANS	10	1997
4617	Rona Jaffe	Jaffe, Rona	n78081220	97929299	Q536861	6	15	1958-09-21	58422879.0	142	754	0143035290	278208806	THE BEST OF EVERYTHING	20	1958
4618	Nicholas Sparks	Sparks, Nicholas	n93080658	117604749	Q219377	1	1	2011-10-30	740595318.0	384	6245	9780446547659	920119672	THE BEST OF ME	17	2011
4619	Stephen White	White, Stephen, 1951-	n88616177	85314607	Q3292072	8	8	2003-02-23	49719198.0	151	2216	0385336195	20284263	THE BEST REVENGE	1	2003
462	Dan Brown					4	14	2004-01-18						ANGELS & DEMONS	40	2004
4620	selected by Caroline Kennedy					4	4	2001-10-21						THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS	12	2001
4621	selected by Caroline Kennedy					12	12	2001-11-18						THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIs	3	2001
4622	Harold Robbins	Robbins, Harold, 1916-1997	n79109317	100259954	Q531563	6	8	1971-12-12	219594.0	135	980	0671270869	1318893	THE BETSY	21	1971
4623	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	2	2	2003-12-07	52478614.0	488	5147	0316602906	196777716	THE BIG BAD WOLF	10	2003
4624	Rita Mae Brown and Sneaky Pie Brown					14	14	2012-04-22						THE BIG CAT NAP	1	2012
4625	Lloyd C. Douglas	Douglas, Lloyd C. (Lloyd Cassel), 1877-1951	n85335454	76521596	Q1318617	1	7	1948-11-28	168190.0	60	2361		467341	THE BIG FISHERMAN	62	1948
4626	Janet Evanovich and Peter Evanovich					8	8	2019-05-26						THE BIG KAHUNA	3	2019
4627	John O'Hara	O'Hara, John, 1905-1970	n79060653	12429524	Q548345	7	9	1962-06-03	291008.0	51	1021		265759203	THE BIG LAUGH	14	1962
4628	John Dos Passos	Dos Passos, John, 1896-1970	n80001431	41839211	Q312407	4	5	1936-08-17	34531669.0	57	1302		1426429	THE BIG MONEY	8	1936
4629	Douglas Kennedy	Kennedy, Douglas, f. 1955	nr90025080	114056777	Q473030	11	11	1997-04-27	35701181.0	45	1669	078686298X	568371	THE BIG PICTURE	1	1997
463	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	9	9	2012-11-11	799253976.0	360	3126	9780345528872	1122411812	ANGELS AT THE TABLE	3	2012
4630	A.B. Guthrie Jr	Guthrie, A. B., Jr. (Alfred Bertram), 1901-1991	n79117253	109374827	Q278543	4	12	1947-05-25	49356082.0	47	2777	0618154639	49032620	THE BIG SKY	21	1947
4631	John Brooks	Brooks, John, 1920-1993	n79063009	62709532	Q6223379	12	13	1949-09-18	3351641.0	1	197		365794838	THE BIG WHEEL	3	1949
4632	Len Deighton	Deighton, Len	n79075579	273905397	Q505274	7	8	1966-01-30	1074396.0	115	1424	0224610031	2033160	THE BILLION DOLLAR BRAIN	13	1966
4633	Paul Emil Erdman					3	7	1973-08-05						THE BILLION DOLLAR SURE THING	23	1973
4634	Elizabeth Goudge	Goudge, Elizabeth, 1900-1984	n79076714	24602168	Q242571	5	5	1940-05-27	3022680.0	43	1040		59974853	THE BIRD IN THE TREE	6	1940
4635	John Masefield	Masefield, John, 1878-1967	n80067094	68945598	Q471413	2	2	1934-01-01	288963.0	3	734		3943336664	THE BIRD OF DAWNING	1	1934
4636	Rebecca West	West, Rebecca, 1892-1983	n79100227	108321467	Q236669	3	8	1966-10-30	188193.0	143	2294		20679400	THE BIRDS FALL DOWN	25	1966
4637	Rafael Sabatini	Sabatini, Rafael, 1875-1950	n50016255	22176198	Q345104	15	15	1945-09-23	1498686.0	1	216		2431631	THE BIRTH OF MISCHIEF	2	1945
4638	Sarah Dunant	Dunant, Sarah	n85142696	90718533	Q274500	9	15	2004-03-07	52268659.0	147	3126	1400060737	32775	THE BIRTH OF VENUS	9	2004
4639	Thorne Smith	Smith, Thorne, 1892-1934	n87139667	34665603	Q2428988	2	2	1932-11-07	3401275.0	80	272		1967921	THE BISHOP'S JAEGERS	5	1932
464	Nora Roberts	Roberts, Nora	n84034440	66448023	Q231356	1	1	2006-07-30	65167394.0	346	4917	9780399153723	48842926	ANGELS FALL	8	2006
4640	Agnes Sligh Turnbull	Turnbull, Agnes Sligh, 1888-1982	n80005214	79298447	Q394646	5	14	1947-11-23	223182.0	15	1272		1330644	THE BISHOP'S MANTLE	38	1947
4641	Steve Berry	Berry, Steve, 1955-	n2003041194	85545256	Q225089	5	5	2018-04-08	983823841.0	82	2731	9781250140227	4528059044	THE BISHOP'S PAWN	2	2018
4642	Tami Hoag	Hoag, Tami,	n90630178	85444183	Q1683201	9	9	2016-01-31	913098295.0	248	2322	9780525954552	2749542864	THE BITTER SEASON	3	2016
4643	C.J. Box	Box, C. J.	no98092865	102403163	Q856006	3	3	2019-09-01	1088671895.0	130	3098	9781250051059	5607953836	THE BITTERROOTS	3	2019
4644	Jay Walz	Walz, Jay	no2012154208	293541140		10	11	1950-05-28	1021846.0	1	206		1950133	THE BIZARRE SISTERS	13	1950
4645	James Patterson and David Ellis					1	1	2017-04-16						THE BLACK BOOK	7	2017
4646	Lawrence Durrell					11	11	1960-10-09	364170.0	194	1624	0525471154	1421723	THE BLACK BOOK	6	1960
4647	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	2	2	2012-12-16	776523516.0	515	4271	9780316069434	350560577	THE BLACK BOX	6	2012
4648	Martha Grimes	Grimes, Martha	n81051185	22962196	Q188286	8	8	2010-04-25	429750081.0	234	2703	9780670021604	345899355	THE BLACK CAT	1	2010
4649	Joseph Wambaugh	Wambaugh, Joseph	n50026486	110352691	Q1352236	3	15	1978-01-01	3274343.0	244	1729	044000523X	572730	THE BLACK MARBLE	18	1978
465	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	9	12	1999-01-17	39275880.0	472	4107	0316152196	2272395	ANGELS FLIGHT	6	1999
4650	Erich Maria Remarque	Remarque, Erich Maria, 1898-1970,	n84223789	61551298	Q47293	8	11	1957-04-28	296032.0	53	1003	0151131813	4820872332	THE BLACK OBELISK	9	1957
4651	Thomas B. Costain	Costain, Thomas B. (Thomas Bertram), 1885-1965	n50018153	97749233	Q4235282	1	7	1945-09-16	168057.0	53	2060	9781568497013	287409395	THE BLACK ROSE	39	1945
4652	Rafael Sabatini	Sabatini, Rafael, 1875-1950	n50016255	22176198	Q345104	2	2	1932-05-30	3303078.0	36	228		3062931	THE BLACK SWAN	3	1932
4653	Daniel Silva	Silva, Daniel, 1960-	n96056686	101089301	Q712596	1	1	2016-07-31	946965463.0	260	3608	9780062320230	2977638282	THE BLACK WIDOW	7	2016
4654	Marilyn French	French, Marilyn, 1929-2009	n79122619	85933013	Q271931	4	15	1980-03-30	5677333.0	223	1724	067144784X	197414539	THE BLEEDING HEART	16	1980
4655	Nancy Mitford	Mitford, Nancy	n50034891	32000532	Q260026	8	9	1951-10-28	180216.0	90	1602		1321034	THE BLESSING	14	1951
4656	Margaret Atwood	Atwood, Margaret, 1939-	n79102766	109322990	Q183492	6	6	2000-09-24	43287739.0	358	5628	0385475721	141006773	THE BLIND ASSASSIN	7	2000
4657	Hugh Walpole	Walpole, Hugh, 1884-1941	n79151207	76523409	Q548004	5	5	1941-08-18	1344065.0	34	543		2237880	THE BLIND MAN'S HOUSE	2	1941
4658	Brent Weeks	Weeks, Brent	no2009009910	103339594	Q909874	11	11	2012-09-30	776525067.0	105	1362	9780316079914	1112015044	THE BLINDING KNIFE	1	2012
4659	James Rollins and Rebecca Cantrell					8	8	2013-01-27						THE BLOOD GOSPEL	1	2013
466	Andrew M. Greeley	Greeley, Andrew M., 1928-2013	n79054727	97864608	Q504923	7	8	1986-02-16	12344155.0	39	1941	0446512931	6346	ANGELS OF SEPTEMBER	6	1986
4660	Brent Weeks	Weeks, Brent	no2009009910	103339594	Q909874	8	8	2016-11-13	951619818.0	123	1141	9780316251334	3169902447	THE BLOOD MIRROR	1	2016
4661	Joseph Wambaugh	Wambaugh, Joseph	n50026486	110352691	Q1352236	6	10	1972-03-19	236054.0	287	1835		449043	THE BLUE KNIGHT	17	1972
4662	Martha Grimes	Grimes, Martha	n81051185	22962196	Q188286	11	12	2001-09-30	47643937.0	199	2666	067003004X	6355621	THE BLUE LAST	3	2001
4663	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	14	14	2001-05-20	45661481.0	94	3350	0684871270	835963	THE BLUE NOWHERE	1	2001
4664	Andrew Gross	Gross, Andrew, 1952-	no2008067609	19925927	Q3616265	12	12	2007-05-06	72702341.0	201	2820	0061143405	136796280	THE BLUE ZONE	1	2007
4665	Toni Morrison	Morrison, Toni	n80131379	109406177	Q72334	3	7	2000-05-14	30110136.0	675	10212	9780452282193	1169431	THE BLUEST EYE	11	2000
4666	Lothar-Guenther Buchheim					9	10	1975-07-27						THE BOAT	3	1975
4667	Lothar-Gunther Buchheim	Petersen, Wolfgang	n88612928	84318625	Q65321	10	10	1975-08-31	39537261.0	0	2959	0767802470	1082396377	THE BOAT	1	1975
4668	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	13	13	2008-11-30	229025477.0	93	3752	9781416595618	2999635872	THE BODIES LEFT BEHIND	2	2008
4669	Patricia Cornwell	Cornwell, Patricia Daniels	n82218798	36976332	Q231467	2	7	1994-09-18	30035430.0	152	4547	0684195976	4915123515	THE BODY FARM	10	1994
467	Wallace Stegner	Stegner, Wallace, 1909-1993	n79021163	110195864	Q203460	8	8	1971-05-23	127553.0	231	4521	014016930X	503131694	ANGLE OF REPOSE	1	1971
4670	Philippa Gregory	Gregory, Philippa	n85299303	19698456	Q240212	10	12	2006-12-24	71810153.0	125	3632	0743272501	58485188	THE BOLEYN INHERITANCE	10	2006
4671	Hannah Crafts	Crafts, Hannah	n2002033450	79186598	Q3126834	14	14	2002-04-28	49393359.0	58	2497	0446530085	701471	THE BONDWOMAN'S NARRATIVE	1	2002
4672	Patricia Cornwell	Cornwell, Patricia Daniels	n82218798	36976332	Q231467	4	4	2012-11-04	792880229.0	173	4300	9780399157561	1120970290	THE BONE BED	5	2012
4673	David Mitchell	Mitchell, David	n00022382	85328187	Q40479	3	3	2014-09-21	879370677.0	347	3384	1400065674	1856754492	THE BONE CLOCKS	6	2014
4674	Tess Gerritsen	Gerritsen, Tess	n85335215	101994701	Q6950	10	10	2007-10-07	156892030.0	397	4054	9780345497604	102828236	THE BONE GARDEN	4	2007
4675	Samantha Shannon	Shannon, Samantha, 1991-	n2012066932	272301964	Q7408727	7	7	2013-09-08	814301490.0	445	2377	9781620401392	1409217332	THE BONE SEASON	3	2013
4676	Greg Iles	Iles, Greg	n92107079	72241064	Q1349027	4	4	2015-05-10	894491761.0	234	3232	9780062311115	651616945	THE BONE TREE	5	2015
4677	Linda Fairstein	Fairstein, Linda A.	n93026108	85486730	Q6551554	10	10	2003-02-09	50115656.0	44	2206	0743223543	12393123422	THE BONE VAULT	2	2003
4678	Amy Tan	Tan, Amy	n88021941	110768273	Q234989	2	2	2001-03-11	44883576.0	174	5764	0399146431	45123	THE BONESETTER'S DAUGHTER	16	2001
4679	Tom Wolfe	Wolfe, Tom	n79062804	119067502	Q216195	1	10	1987-11-08	16085837.0	214	5845	0374115346	600031	THE BONFIRE OF THE VANITIES	56	1987
468	Angus Wilson	Wilson, Angus, 1913-1991	n50015503	99853190	Q287460	11	12	1956-10-28	1249804.0	81	1898		196528344	ANGLO-SAXON ATTITUDES	13	1956
4680	Marek Halter	Halter, Marek	n84099649	76316791	Q2349371	6	8	1986-05-18	12421793.0	41	1684	0030718872	810648	THE BOOK OF ABRAHAM	6	1986
4681	Michael Gruber	Gruber, Michael, 1940-	n2004034686	43003143	Q3274912	16	16	2007-04-15	70778372.0	104	1732	0060874465	57812101	THE BOOK OF AIR AND SHADOWS	1	2007
4682	Brad Meltzer	Meltzer, Brad	n96091726	71553587	Q896846	1	1	2006-09-24	64592069.0	346	3267	0446530999	48534917	THE BOOK OF FATE	7	2006
4683	Garrison Keillor	Keillor, Garrison	n81079537	79812213	Q183031	6	6	1993-12-19	28182310.0	65	2153	067084943X	345486	THE BOOK OF GUYS	9	1993
4684	Brad Meltzer	Meltzer, Brad	n96091726	71553587	Q896846	2	2	2008-09-21	214935200.0	356	3234	9780446577885	131675150	THE BOOK OF LIES	5	2008
4685	Deborah Harkness	Harkness, Deborah E., 1965-	n98074390	117039140	Q2541295	1	1	2014-08-03	878301024.0	273	3235	9780670025596	4714719330	THE BOOK OF LIFE	7	2014
4686	Chaim Potok	Potok, Chaim	n50019835	51694687	Q560735	13	15	1981-11-29	7460681.0	51	2167	0394520319	463392	THE BOOK OF LIGHTS	3	1981
4687	Sue Monk Kidd	Kidd, Sue Monk	n85157706	3327561	Q291774	5	6	2020-05-10	1122804357.0	187	3095	9780525429760	9573775050	THE BOOK OF LONGINGS	6	2020
4688	Lisa Wingate	Wingate, Lisa	n00027810	18453420	Q61137205	8	8	2020-04-26	1124909841.0	150	2869	9781984819888	9594974028	THE BOOK OF LOST FRIENDS	6	2020
4689	Terence H. White	White, Terence Hanbury (1906-1964)	n79086367	19685792	Q453410	6	15	1977-10-09	2817960.0	261	3291	0292707185	432877	THE BOOK OF MERLYN	24	1977
469	Michael Ondaatje	Ondaatje, Michael, 1943-	n50002976	111941870	Q313593	12	16	2000-05-21	42980143.0	255	3951	0375410538	835347	ANIL'S GHOST	5	2000
4690	Douglas Preston and Lincoln Child					4	4	2006-06-18						THE BOOK OF THE DEAD	7	2006
4691	Jodi Picoult	Picoult, Jodi, 1966-	n91118775	37821799	Q234443	1	1	2020-10-11	1135093256.0	200	3478	9781984818355	9911790443	THE BOOK OF TWO WAYS	8	2020
4692	John Dunning	Dunning, John, 1942-	n79060453	41839457	Q1627461	13	13	2004-04-04	52478460.0	48	1687	0743249925	741817	THE BOOKMAN'S PROMISE	1	2004
4693	Clive Cussler and Justin Scott					2	2	2014-03-23						THE BOOTLEGGER	4	2014
4694	Don Winslow	Winslow, Don, 1953-	n90694002	115600123	Q908571	3	3	2019-03-17	1048661603.0	200	2054	9780062664488	5516359259	THE BORDER	3	2019
4695	Jan Westcott	Westcott, Jan, 1912-2011	n50003372	23381139	Q18131869	13	13	1946-12-01	1491366.0	22	354		2406322	THE BORDER LORD	7	1946
4696	Anita Diamant	Diamant, Anita	n84153383	67392674	Q4765521	6	12	2014-12-28	884882199.0	240	2939	1439199353	2037476456	THE BOSTON GIRL	12	2014
4697	William Donohue Ellis	Ellis, William Donohue		290916754		13	13	1952-12-28	2758325.0	10	292		3943337592	THE BOUNTY LANDS	3	1952
4698	J.R. Ward	Ward, J. R., 1969-	n2006016118	158791569	Q468550	14	14	2015-08-16	893895119.0	218	1953	9780451475268	2559354791	THE BOURBON KINGS	1	2015
4699	Eric Van Lustbader	Lustbader, Eric	n79138577	99512281	Q730116	8	12	2007-06-24	81861474.0	327	3126	9780446580373	2591138347	THE BOURNE BETRAYAL	11	2007
47	Hank Green	Green, Hank	n2007030517	58528793	Q550996	4	4	2020-07-26	1020313071.0	175	2465	9781524743444	4733863448	A BEAUTIFULLY FOOLISH ENDEAVOR	1	2020
470	George Orwell	Orwell, George, 1903-1950	n79058639	95155403	Q3335	7	7	1946-09-29	366597.0	1148	21494	0965052745	259236	ANIMAL FARM	6	1946
4700	Eric Van Lustbader					2	3	2009-06-28						THE BOURNE DECEPTION	4	2009
4701	Eric Van Lustbader					9	9	2011-08-07						THE BOURNE DOMINION	2	2011
4702	Robert Ludlum	Ludlum, Robert, 1927-2001	n79147847	109373898	Q224113	1	3	1980-03-09	5675357.0	285	4830	0399900705	52923500	THE BOURNE IDENTITY	33	1980
4703	Eric Van Lustbader					12	12	2012-06-24						THE BOURNE IMPERATIVE	1	2012
4704	Eric Van Lustbader	Lustbader, Eric	n79138577	99512281	Q730116	8	8	2004-07-11	521696500.0	18	204	0312331754	5534529844	THE BOURNE LEGACY	6	2004
4705	Eric Van Lustbader					9	9	2010-06-20						THE BOURNE OBJECTIVE	3	2010
4706	Eric Van Lustbader					2	2	2008-08-17						THE BOURNE SANCTION	7	2008
4707	Robert Ludlum					1	1	1986-03-09	12371273.0	254	4966	0394543963	52902708	THE BOURNE SUPREMACY	32	1986
4708	Robert Ludlum	Ludlum, Robert, 1927-2001,	n79147847	109373898	Q224113	1	1	1990-03-18	20320080.0	258	4671	0394584082	52918137	THE BOURNE ULTIMATUM	26	1990
4709	Tami Hoag	Hoag, Tami	n90630178	85444183	Q1683201	11	11	2019-01-20	1043479424.0	117	3103	9781101985397	3916688602	THE BOY	1	2019
471	Fannie Hurst	Hurst, Fannie, 1889-1968	n80010314	34585051	Q275719	3	3	1934-04-02	285579.0	2	188		1449229	ANITRA'S DANCE	3	1934
4710	Harlan Coben	Coben, Harlan 1962-	n88243676	116846308	Q318099	2	2	2020-04-05	1119745493.0	162	3365	9781538748145	9537277846	THE BOY FROM THE WOODS	7	2020
4711	Ira Levin	Levin, Ira, 1929-2007	n79045184	4932714	Q317631	4	8	1976-03-21	1818465.0	180	2903	0394402677	229230648	THE BOYS FROM BRAZIL	14	1976
4712	Charles Mergendahl	Mergendahl, Charles, 1919-1959	n85025900	114943452	Q1065519	12	16	1958-09-21	1155929.0	9	183		2088178	THE BRAMBLE BUSH	8	1958
4713	Angela Thirkell	Thirkell, Angela Mackail (1890-1961)	n50014949	624145857922023020435	Q4762571	3	4	1939-07-10	295832.0	11	1093		16494031	THE BRANDONS	8	1939
4714	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	1	1	2008-11-02	225870367.0	454	4723	9780316166294	135826120	THE BRASS VERDICT	6	2008
4715	Tom Lea	Lea, Tom, 1907-2001	n50042555	15571250	Q7788145	3	6	1949-05-08	4622973.0	14	1101		117022748	THE BRAVE BULLS	22	1949
4716	B. A. Paris	Paris, B. A.	no2016078291	88146936606313780374	Q55389841	10	10	2017-08-06	957022575.0	172	2667	9781250122469	4037553608	THE BREAKDOWN	2	2017
4717	Daphne du Maurier	Du Maurier, Daphne, 1907-1989	n79109035	24600806	Q193357	13	14	1959-11-22	1020771.0	18	705		53106436	THE BREAKING POINT	7	1959
4718	Nevil Shute	Shute, Nevil, 1899-1960	n50022830	7510005	Q356639	8	10	1955-05-01	292204.0	97	1505		1062111	THE BREAKING WAVE	13	1955
4719	John Grisham	Grisham, John, 1955-	n88231236	7449742	Q106465	1	1	2000-02-20	54083777.0	539	7482	0385497482	831842	THE BRETHREN	31	2000
472	Sinclair Lewis	Lewis, Sinclair, 1885-1951	n79023149	39380311	Q123469	1	1	1933-01-30	288770.0	25	1815		1464799	ANN VICKERS	12	1933
4720	Ted Dekker	Dekker, Ted, 1962-	n00026099	102152576	Q1942017	14	14	2010-05-02	432316645.0	376	2327	9781599951966	319169310	THE BRIDE COLLECTOR	1	2010
4721	Karen Kingsbury	Kingsbury, Karen	no95050469	69207468	Q4567381	5	5	2012-11-11	776874598.0	153	3475	9781451647013	1080076095	THE BRIDGE	1	2012
4722	James A. Michener	Michener, James A. (James Albert), 1907-1997	n79058583	34460537	Q361653	5	6	1953-08-02	289004.0	76	3301	0394417801	4920681685	THE BRIDGES AT TOKO-RI	12	1953
4723	Robert James Waller	Waller, Robert James, 1939-2017	n88040570	2541537	Q1394609	1	12	1992-08-16	24246926.0	190	5938	044651652X	1067102	THE BRIDGES OF MADISON COUNTY	164	1992
4724	Junot Díaz	Díaz, Junot 1968-	n96034971	79142980	Q402664	13	16	2007-09-23	123539681.0	384	5425	9781594489587	102265123	THE BRIEF WONDROUS LIFE OF OSCAR WAO	5	2007
4725	Richard Sherman	Sherman, Richard, 1905-1962	n86105811	17541816	Q110226073	10	13	1947-09-28	175118.0	11	344		1806829941	THE BRIGHT PROMISE	3	1947
4726	Brent Weeks	Weeks, Brent	no2009009910	103339594	Q909874	5	5	2014-09-14	867283812.0	134	1260	9780316079921	1872005562	THE BROKEN EYE	1	2014
4727	Richard Paul Evans	Evans, Richard Paul	n95047423	165087647	Q285876	6	6	2017-05-21	947084692.0	125	2928	9781501111648	4390052306	THE BROKEN ROAD	1	2017
4728	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	7	7	2008-06-29	182662727.0	96	3983	9781416549970	117095657	THE BROKEN WINDOW	4	2008
4729	John Grisham					1	1	2005-01-30	57236073.0	633	7356	0385510454	863531	THE BROKER	14	2005
473	Jacqueline Woodson	Woodson, Jacqueline	n88234700	79117120	Q6120237	16	16	2016-08-28	954479641.0	228	2710	9780062359988	3690589262	ANOTHER BROOKLYN	1	2016
4730	Mary Renault	Renault, Mary, 1905-1983	n50051045	46771767	Q235354	2	12	1962-03-04	368388.0	236	3014		1066116	THE BULL FROM THE SEA	25	1962
4731	Marguerite Steen	Steen, Marguerite	n50023624	32243514	Q6760816	13	16	1954-12-12	1389701.0	10	273		2335802	THE BULLS OF PARRAL	5	1954
4732	H. G. Wells	Wells, H. G	n79063613	97006424	Q42511	3	3	1933-02-06	282975.0	8	631		1439386	THE BULPINGTON OF BLUP	1	1933
4733	Theodore Dreiser	Dreiser, Theodore, 1871-1945	n79046644	4944366	Q486096	5	8	1946-04-14	282437.0	60	2059		3320	THE BULWARK	9	1946
4734	Scott Turow	Turow, Scott	n86032292	106980468	Q451136	1	1	1990-06-17	21302078.0	64	4674	0374117349	46410	THE BURDEN OF PROOF	35	1990
4735	Elizabeth Strout	Strout, Elizabeth	n98033426	66631918	Q262712	3	3	2013-04-14	807033056.0	417	3332	9781400067688	1211932640	THE BURGESS BOYS	6	2013
4736	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	5	5	2017-04-30	956687884.0	173	2991	9781455536375	10014966236	THE BURIAL HOUR	1	2017
4737	Kazuo Ishiguro	Ishiguro, Kazuo, 1954-	n81151284	108702574	Q272855	3	3	2015-03-22	888025393.0	336	3776	9780307271037	1907788462	THE BURIED GIANT	6	2015
4738	Claire Messud	Messud, Claire, 1966-	n95012238	119451282	Q529082	15	15	2017-09-17	971361913.0	133	2243	9780393635027	4030705756	THE BURNING GIRL	1	2017
4739	Bernard Cornwell	Cornwell, Bernard	n80166076	76456606	Q446605	4	4	2010-02-07	419855346.0	233	2795	9780060888749	308892861	THE BURNING LAND	2	2010
474	Alfred Neumann	Neumann, Alfred 1895-1952	n50004510	56732700	Q71548	3	5	1935-02-04	1209382.0	22	415		2097194	ANOTHER CAESAR	4	1935
4740	Phillip Margolin	Margolin, Phillip	n80142317	79106434	Q2880806	11	15	1996-09-15	34476983.0	182	2287	0385480539	680627	THE BURNING MAN	4	1996
4741	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	2	2	2014-11-23	871788516.0	344	4228	9780316225939	1823820873	THE BURNING ROOM	9	2014
4742	Brent Weeks	Weeks, Brent	no2009009910	103339594	Q909874	11	11	2019-11-10	1078887145.0	72	922	9780316251303	4497095808	THE BURNING WHITE	1	2019
4743	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	7	7	2010-06-20	460052673.0	90	4032	9781439156339	443932633	THE BURNING WIRE	2	2010
