title,publication_year,genre,publisher,text_awards,nyt_bestseller,author_name,birth_year,gender,ethnicity_national_origin_group,race,birth_nation,native_foreign,immigrant_generation,immigration_year,nations,states,cities,education_level,degree,mfa,degree_institution,university_teacher,teaching_institution,author_awards,scholarship_title,scholar_name,scholarship_year,scholarship_venue,mla_doi,2_author_name,2_birth_year,2_gender,2_ethnicity_national_origin_group,2_race,2_birth_nation,2_native_foreign,2_immigrant_generation,2_immigration_year,2_nations,2_states,2_cities,2_education_level,2_degree,2_mfa,2_degree_institution,2_university_teacher,2_teaching_institution,2_author_awards,3_author_name,3_birth_year,3_gender,3_ethnicity_national_origin_group,3_race,3_birth_nation,3_native_foreign,3_immigrant_generation,3_immigration_year,3_nations,3_states,3_cities,3_education_level,3_degree,3_mfa,3_degree_institution,3_university_teacher,3_teaching_institution,3_author_awards,4_author_name,4_birth_year,4_gender,4_ethnicity_national_origin_group,4_race,4_birth_nation,4_native_foreign,4_immigrant_generation,4_immigration_year,4_nations,4_states,4_cities,4_education_level,4_degree,4_mfa,4_degree_institution,4_university_teacher,4_teaching_institution,4_author_awards,,,,,,"Abichandani, Jaishri ",1969,F,Indian,Asian,India,Foreign,1,1984,"India, United States, England",NY,"Bombay, New York City, London",Graduate,Master's,Y,Goldsmith's College,N,N/A,"En Foco 2000 New Works Photography Award, Brooklyn Information & Culture Artist Honoree, Urban Artist's Initiative Award, and more",Sculpting Queer Futures for Survival: Jaishri Abichandani’s Everyday Deities,"Khubchandani, Kareem",2023,Theatre Journal,202330226015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Goes West,1937,Novel,Scribner,,N,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,Younghill Kang: Transpacific Agent,"Roh, David S.",2021,Asian American Literature in Transition,202223447598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King Kongmin/Murder in the Royal Palace,1964,Drama,,,N/A,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,Murder in the Royal Palace: A Four-Act Play by Younghill Kang,"Kim, Wook-Dong",2017,Asian Theatre Journal,2017420360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grass Roof,1931,Prose Nonfiction,Scribner,,N/A,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,Asian-American Literary Perception of the United States: 1930-1940s,"Kindermann, Wolf D.",1990,The Future of American Modernism: Ethnic Writing between the Wars,2008420772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grass Roof,1931,Prose Nonfiction,Scribner,,N/A,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,Begin Here: Reading Asian North American Autobiographies of Childhood,"Davis, Rocío G.",2007,N/A,2007534373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grass Roof,1931,Prose Nonfiction,Scribner,,N/A,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,"Bilingual Brokers: Race, Literature, and Language as Human Capital","Lim, Jeehyun",2017,N/A,2017308459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grass Roof,1931,Prose Nonfiction,Scribner,,N/A,"Kang, Younghill",1898,M,Korean,Asian,Korea,Foreign,1,1921,"Korea, United States","NY, MA","Boston, New York City",Graduate,Master's,N,Harvard University,Y,New York University,Guggenheim Fellowship,Younghill Kang: Transpacific Agent,"Roh, David S.",2021,Asian American Literature in Transition,202223447598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanimal,2009,Poetry/Prose fiction,Kelsey Street Press,,N/A,"Kapil, Bhanu",,F,Indian,Asian,,,,,,,,Graduate,Master's,N,State University of New York Brockport,Y,"Naropa University, Goddard College",,They Were Girls: Animality and Poetic Voice in Bhanu Kapil's Humanimal,"Dowling, Sarah",2013,American Quarterly,2013382924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Walleye Kid: The Musical,2005,Drama,Theater Mu,,N/A,"Kase, Sundraya",,F,,,,,,,,,,,,,,,,,"Performing Race and Place in Asian America: Korean American Adoptees, Musical Theatre, and the Land of 10,000 Lakes","Bryant, Lei Ouyang",2009,Asian Music: Journal of the Society for Asian Music,2009970683,"Shiomi, Rick",1947,M,Japanese,Asian,Canada,Foreign,1,,"Canada, United States",MN,,Graduate,Master's,N,Simon Fraser University,N,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tina's Mouth,2011,Graphic Narrative,Houghton Mifflin,,N/A,"Kashyap, Keshni",,F,Indian,Asian,Singapore,Foreign,1.5,,United States,CA,Los Angeles,Graduate,Master's,Y,University of California Los Angeles,,,,Asianfail: Narratives of Disenchantment and the Model Minority,"Ty, Eleanor",2017,N/A,2017307024,"Araki, Mari",,F,Japanese,Asian,Japan,Foreign,,,"Japan, United States",CA,Los Angeles,,,,Pasadena Art Center College of Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun,1993,Film,20th Century Fox,,N/A,"Kaufman, Philip",1936,M,Jewish,Jewish,United States,Native,,N/A,,,,Some Graduate,Bachelor's,N,University of Chicago,N,N/A,,Orientals: Asian Americans in Popular Culture,"Lee, Robert G.",1999,N/A,2003030327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun,1993,Film,20th Century Fox,,N/A,"Kaufman, Philip",1936,M,Jewish,Jewish,United States,Native,,N/A,,,,Some Graduate,Bachelor's,N,University of Chicago,N,N/A,,"Taiko and the Asian/American Body: Drums, Rising Sun, and the Question of Gender","Wong, Deborah",2006,Ethnomusicology: A Contemporary Reader,2007015170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun,1993,Film,20th Century Fox,,N/A,"Kaufman, Philip",1936,M,Jewish,Jewish,United States,Native,,N/A,,,,Some Graduate,Bachelor's,N,University of Chicago,N,N/A,,"Taiko and the Asian/American Body: Drums, Rising Sun, and the Question of Gender","Wong, Deborah",2000,World of Music,2003015762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"kaur, rupi",1992,F,Indian,Asian,India,N/A,N/A,N/A,Canada,N/A,,Undergraduate,Bachelor's,N,University of Waterloo,N,N/A,,"Pain Generation: Social Media, Feminist Activism, and the Neoliberal Selfie","Saraswati, L. Ayu",2021,N/A,202122423342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,"""I Would Cry for You, Mommy""A Korean American Daughter's Response-Ability in Nora Okja Keller's Comfort Woman","Abe, Kodai",2020,Journal of Asian American Studies,10.1353/jaas.2020.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Asian American Literature and Reading Formations: A Case Study of Nora Okja Keller's Comfort Woman and Fox Girl,"Layfield, Allison",2015,"Reception: Texts, Readers, Audiences, History",2015396297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Asian American War Stories: Trauma and Healing in Contemporary Asian American Literature,"Gibbons, Jeffrey Tyler",2017,N/A,2017400014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,"Cyborg Dreams in Asian American Transnationality: Transgression, Myth, Simulation, Coalition","Song, Mary Hikyung",2013,Dissertation Abstracts International,2014290128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,"Discomforting Knowledge: Or, Korean 'Comfort Women' and Asian Americanist Critical Practice","Chuh, Kandice",2003,Journal of Asian American Studies,2009281067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Double Agency: Acts of Impersonation in Asian American Literature and Culture,"Chen, Tina",2005,N/A,2005532848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Intimacies and Animacies: Queer Ecologies in Asian American Literature,"Williams, Laura Anh",2021,Asian American Literature in Transition,202223633498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Modern Minority: Asian American Literature and Everyday Life,"Lee, Yoon Sun",2013,N/A,2013307586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Recontextualizing Asian American Domesticity: From Madame Butterfly to My American Wife!,"Oh, Seung Ah",2008,N/A,2010029409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Teaching the Intangible: Reading Asian American Literature in the Classroom through the Gothic,"Ng, Andrew Hock Soon",2012,"Pedagogy: Critical Approaches to Teaching Literature, Language, Composition, and Culture",2012301012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Tell This Silence: Asian American Women Writers and the Politics of Speech,"Duncan, Patti",2004,N/A,2004530371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Transnational Matrilineage: Mother-Daughter Conflicts in Asian American Literature,"Schultermandl, Silvia",2009,N/A,2010382629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Unsettling Appetites: Asian American Women Writing Food and Subjectivity,"Williams, Laura Anh",2011,Dissertation Abstracts International,2012421154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comfort Woman,1997,Novel,Viking,American Book Award,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,"Writing Unspeakable Things: Speechlessness, Abjection, and the Ethics/Aesthetics of (Not) Representing Sexual Violence in Three Korean American ""Comfort Women"" Novels","Barberán Reinares, Laura",2021,Journal of Asian American Studies,202123569970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Girl,2002,Novel,Viking,,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Asian American Literature and Reading Formations: A Case Study of Nora Okja Keller's Comfort Woman and Fox Girl,"Layfield, Allison",2015,"Reception: Texts, Readers, Audiences, History",2015396297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Girl,2002,Novel,Viking,,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Haunting History: Melancholia and Specters of Racialization in Contemporary Asian American Fiction,"Edwards, Naomi",2015,Dissertation Abstracts International,2015420595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Girl,2002,Novel,Viking,,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Unfastened: Globality and Asian North American Narratives,"Ty, Eleanor",2010,N/A,2010297694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Girl,2002,Novel,Viking,,N,"Keller, Nora Okja",1966,F,German-Korean,Multiracial Asian-White,South Korea,Foreign,1.5,,United States,HI,,Graduate,PhD,N,University of California Santa Cruz,N,N/A,Hawai'i Award for Literature,Unsettling Appetites: Asian American Women Writing Food and Subjectivity,"Williams, Laura Anh",2011,Dissertation Abstracts International,2012421154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimchi & Calamari,2007,Novel,HarperCollins,,,"Kent, Rose",,F,,,United States,Native,,N/A,United States,"NY, ME, MD, TX, DC, IL, CT","Annapolis, Chicago",Undergraduate,Bachelor's,N,U.S. Naval Academy,,,,It Is Part of Our Adoption Life Journey': Birth Searching and Transnationally Adopted Koreans in Young Adult Fiction,"Dahlen, Sarah Park",2018,Growing Up Asian American in Young Adult Fiction,2018020374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Dogeater""",1987,Short Story(ies),University of Missouri Press,Associated Writing Programs Award in Short Fiction,N/A,"Kercheval, Jesse Lee",,F,,White,France,Foreign,1.5,,"France, United States, Uruguay","DC, FL, IA, WI",,Graduate,Master's,Y,University of Iowa,Y,University of Wisconsin Madison,National Endowment for the Arts Fellowship,"To Return to St. Louis: Reading the Intimacies of the Heartland of U.S. Empire through ""The Dogeater""","Sarmiento, Thomas Xavier",2020,Amerasia Journal,10.1080/00447471.2020.1852701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Dharma Bums,1958,Novel,Viking,,N,"Kerouac, Jack",1922,M,Euro American,White,United States,Native,,N/A,United States,"NY, CA","New York City, San Francisco",Some Undergraduate,High School Diploma,N,Lowell High School,N,N/A,,Apparitions of Asia: Modernist Form and Asian American Poetics,"Park, Josephine Nock-Hee",2008,N/A,2008381234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh off the Boat,2015-2020,Television,ABC,Young Artist Awards,N/A,"Khan, Nahnatchka",1973,F,Iranian,MENA,United States,Native,2,N/A,United States,HI,,Undergraduate,Bachelor's,N,University of Southern California,N,N/A,,"Asian American Demand: Asian Americans, Media Networks, and a Matrix Stage","Kim, L. S.",2017,The Routledge Companion to Asian American Media,2017130256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcutta Calling,2006,Film,,,N/A,"Khokha, Sasha",1972?,F,Indian-Irish,Multiracial Asian-White,United States,Native,2,N/A,United States,CA,,Graduate,Master's,N,University of California Berkeley,N,N/A,,Aspiring to Home: South Asians in America,"Mani, Bakirathi",2012,N/A,2013309015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangla East Side,2004,Film,,,N/A,"Khurana, Sarita",,F,Indian,Asian,England,Foreign,,,United States,NY,New York City,Graduate,Master's,Y,"Columbia University, Harvard University",N,N/A,,Aspiring to Home: South Asians in America,"Mani, Bakirathi",2012,N/A,2013309015,"Alam, Fariba",,F,Bangladeshi,Asian,,,,,United States,NY,New York City,Graduate,Master's,N,New York University,N,N/A,Fulbright Fellowship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The America That I See,1913-1914,Novel,Yubundo,,,"Ki'ichi, Hosaka",1884,M,Japanese,Asian,Japan,Foreign,1,1903,"Japan, United States",CA,"San Francisco, Fresno",,,,,,,,"Migrant CatFamily, Nation, and Empire in Prewar Japanese Migrant Fiction","Vassil, Kristina S.",2016,Journal of Asian American Studies,10.1353/jaas.2016.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Iron [빈집],2005,Film,Big Blue Film,Silver Lion Venice Film Festival,N/A,"Kiduk, Kim",1960,M,Korean,Asian,South Korea,N/A,N/A,N/A,South Korea,,,,,,,,,,Asian Diaspora and East-West Modernity,"Ma, Sheng-mei",2012,N/A,2012421547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spring, Summer, Fall, Winter, and . . . Spring [봄 여름 가을 겨울 그리고 봄]",2003,Film,Cineclick Asia,,N/A,"Kiduk, Kim",1960,M,Korean,Asian,South Korea,N/A,N/A,N/A,South Korea,,,,,,,,,,Asian Diaspora and East-West Modernity,"Ma, Sheng-mei",2012,N/A,2012421547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pohnpei Outer Space""",2008,Poetry,University of Hawai'i Press,,N/A,"Kihleng, Emelihter",,F,Pohnpeian-Euro American,Multiracial Pacific Islander-White,United States,Native,,N/A,"Federated States of Micronesia, United States",HI,,Graduate,PhD,,Victoria University,N,N/A,,Ocean Passages: Navigating Pacific Islander and Asian American Literatures,"Suzuki, Erin",2021,N/A,202325825405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sa-I-Gu,1993,Film,,,N/A,"Kim-Gibson, Dai Sil",1938,F,Korean,Asian,Korea (under Japanese occupation),Foreign,1,1962,"Korea (under Japanese occupation), United States",MA,Boston,Graduate,PhD,N,Boston University,Y,Mount Holyoke College,,Immigrant Acts: On Asian American Cultural Politics,"Lowe, Lisa",1996,,202121038923,"Choy, Christine",1952,F,Chinese-Korean,Asian,China,Foreign,1,,"China, South Korea, United States",NY,"Shanghai, New York City",Graduate,Master's,N,Columbia University,Y,New York University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sa-i-gu,1993,Film,,,N/A,"Kim-Gibson, Dai Sil",1938,F,Korean,Asian,Korea (under Japanese occupation),Foreign,1,1962,"Korea (under Japanese occupation), United States",MA,Boston,Graduate,PhD,N,Boston University,Y,Mount Holyoke College,,Tradition and the Movies: The Asian American Avant-Garde in Los Angeles,"James, David",1999,Journal of Asian American Studies,2009280001,"Choy, Christine",1952,F,Chinese-Korean,Asian,China,Foreign,1,,"China, South Korea, United States",NY,"Shanghai, New York City",Graduate,Master's,N,Columbia University,Y,New York University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An Asian Anthropologist in the South: Field Experiences with Blacks, Indians, and Whites",1977,Prose Nonfiction,University of Tennesse Press,,N/A,"Kim, Choong Soon",1938,M,Korean,Asian,Korea (under Japanese occupation),Foreign,,,,,,,,,,Y,University of Tennessee Martin,,Partly Colored: Asian Americans and Racial Anomaly in the Segregated South,"Bow, Leslie",2010,N/A,2010280680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good as Lily,2007,Graphic Narrative,Minx,,N/A,"Kim, Derek Kirk",,M,Korean,Asian,,,,,,,,,,,,,,,Moving from the Margins: Confronting the Hypersexualization of Asian American Females in Graphic Fiction,"Couzelis, Mary J. Henderson",2018,Growing Up Asian American in Young Adult Fiction,2018020370,"Hamm, Jesse",,M,,,United States,Native,,N/A,United States,"CA, OR",,High School,High School Diploma,N,James Logan High School,N,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Same Difference,2004,Graphic Narrative,self-published,,N/A,"Kim, Derek Kirk",,M,Korean,Asian,South Korea,Foreign,1.5,,"South Korea, United States",CA,Los Angeles,,,,,N,N/A,,"Asian/American Postethnic Subjectivity in Derek Kirk Kim's Good as Lily, Same Difference and Other Stories, and Tune","Hsu, Ruth Y.",2015,Drawing New Color Lines: Transnational Asian American Graphic Narratives,2016306745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Forever,2007,Film,Arts Alliance,,N/A,"Kim, Gina",1973,F,Korean,Asian,South Korea,Foreign,1,1995,"South Korea, United States",CA,,Graduate,Master's,Y,California Institute of the Arts,Y,University of California Los Angeles,,Across a Different Table: Strange and Familiar Encounters in Asian American Cinema,"Kim, Ju Yon",2012,Journal of Transnational American Studies,2012281012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPOP,2017,Drama,Ars Nova,"Richard Rogers Award, Off-Broadway Alliance Award, Lucille Lortel Award for Outstanding Musical",N/A,"Kim, Jason",,M,Korean,Asian,South Korea,Foreign,1.5,,"South Korea, United States","MO, NY","St. Louis, New York City",Graduate,Master's,Y,New School,,,Writers' Guild Award,Transnational Audiences and Asian American Performance in the Musical KPOP,"Conley, Miyoko",2019,Transformative Works and Cultures,202220146723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Days,2006,Graphic Narrative,Tokyopop,,N/A,"Kim, June",,F,Korean,Asian,South Korea,Foreign,1,,,,,Undergraduate,Bachelor's,N,School of Visual Arts,N,N/A,,Unsettling Appetites: Asian American Women Writing Food and Subjectivity,"Williams, Laura Anh",2011,Dissertation Abstracts International,2012421154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dura,1999,Poetry,Sun & Moon Press,,N/A,"Kim, Myung Mi",1957,F,Korean,Asian,South Korea,Foreign,1.5,,"South Korea, United States",,Seoul,Graduate,Master's,Y,"Johns Hopkins University, University of Iowa",Y,University of Buffalo,,Apparitions of Asia: Modernist Form and Asian American Poetics,"Park, Josephine Nock-Hee",2008,N/A,2008381234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under Flag,1991,Poetry,Kelsey St. Press,,N/A,"Kim, Myung Mi",1957,F,Korean,Asian,South Korea,Foreign,1.5,,"South Korea, United States",,Seoul,Graduate,Master's,Y,"Johns Hopkins University, University of Iowa",Y,University of Buffalo,,Apparitions of Asia: Modernist Form and Asian American Poetics,"Park, Josephine Nock-Hee",2008,N/A,2008381234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under Flag,1991,Poetry,Kelsey St. Press,,N/A,"Kim, Myung Mi",1957,F,Korean,Asian,South Korea,Foreign,1.5,,"South Korea, United States",,Seoul,Graduate,Master's,Y,"Johns Hopkins University, University of Iowa",Y,University of Buffalo,,"Racial Things, Racial Forms: Objecthood in Avant-Garde Asian American Poetry","Jeon, Joseph Jonghyun",2012,N/A,2012030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Cab Called Reliable,1997,Novel,St. Martin's Press,,N,"Kim, Patti",1970,F,Korean,Asian,South Korea,Foreign,1.5,1974,"South Korea, United States",MD,,Graduate,Master's,Y,University of Maryland,N,N/A,,Anxieties of the Fictive: The Immigrant and Asian American Politics of Visibility,"Hyon, Soyoung Sonjia",2012,Dissertation Abstracts International,2013420290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Cab Called Reliable,1997,Novel,St. Martin's Press,,N,"Kim, Patti",1970,F,Korean,Asian,South Korea,Foreign,1.5,1974,"South Korea, United States",MD,,Graduate,Master's,Y,University of Maryland,N,N/A,,Asian American Women's Popular Literature: Feminizing Genres and Neoliberal Belonging,"Thoma, Pamela",2014,N/A,2015308587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
